split_seed	model	target_id	overall_spearman	within_condition_spearman	pseudobulk_spearman
69004	member2	RPS6_pSitePending	0.4706250281741033	0.46853847491331796	0.5096896399195504
69004	member2	STAT3_Y705	0.4191579468174639	0.3972168285051444	0.6430440812434893
69004	member2	MAPK14_pSitePending	0.48413652276788594	0.23705437453098058	0.8133365683474991
69004	member2	CREB1_S133_ATF1_S63	0.32871975771927014	0.2977816600916897	0.4122564870641724
69004	member2	JUN_pSitePending	0.3040575417316966	0.2419466900200434	0.5603419065991407
69004	member2	LAT_Y226	0.25964563336303925	0.2548774142357707	0.23833331211339498
69004	member2	LCP2_S376	0.5365308925112712	0.4564732857868767	0.777200093477251
69004	member2	MAP2K1_S298	0.3321691216653994	0.279453540494123	0.5903453935141737
69004	member2	MAPK14_pSitePending_D3F9	0.5563400119623999	0.43964475770622147	0.7927084458503452
69004	member2	RELA_pSitePending_93H1	0.5370203793450428	0.41523232283318684	0.8188582550557189
69004	member2	p-Rb	0.4869827050960477	0.4546548068717964	0.6192054680084788
69004	member2	HISTONE_H3_S28	0.5153589999071257	0.4717479988376978	0.7695699512530101
69004	member2	NFE2L2_S40	0.8112857346262491	0.6321371692904755	0.9085348098029543
69004	member2	AKT_S473	0.4593593282902978	0.339202584156148	0.8157671414080796
69004	member2	EIF4EBP1_T37_T46	0.13116490052309931	0.20418813708019568	0.03601297345960703
69004	member2	STAT6_Y641	0.5288678468371905	0.4498102066700799	0.7494164859207079
69004	member2	ZAP70_Y493	0.07927040201709723	0.09113748234237082	0.08723694634956139
69004	member2	LCK_Y505	0.31230874744350956	0.16556185257674325	0.720969994870251
69004	member2	STAT5A_Y694	0.22014157132900056	0.16141377320349784	0.5470127734445751
69004	member2	PLCG1_Y783	0.21274240666564043	0.2009895890349981	0.35837724149289246
69004	member3	RPS6_pSitePending	0.4858149628375315	0.4791820598915207	0.4660789702059744
69004	member3	STAT3_Y705	0.40007730639865163	0.38078799538663044	0.5933914739168801
69004	member3	MAPK14_pSitePending	0.5156482774051712	0.23878492646397537	0.7950909236897485
69004	member3	CREB1_S133_ATF1_S63	0.30687144920314496	0.27696616307876054	0.3546266516128317
69004	member3	JUN_pSitePending	0.3436225401182399	0.2737530847593065	0.6066591452252881
69004	member3	LAT_Y226	0.22963940382212872	0.22421924890865175	0.1821586591517966
69004	member3	LCP2_S376	0.48731386857739384	0.44518152936061844	0.688234885825095
69004	member3	MAP2K1_S298	0.33564230433525327	0.24327098406061534	0.631836807447952
69004	member3	MAPK14_pSitePending_D3F9	0.5443397915860123	0.4217568952419236	0.7953669618702351
69004	member3	RELA_pSitePending_93H1	0.5087782824195769	0.41799595216469587	0.7823043785220819
69004	member3	p-Rb	0.4669905246692655	0.4288861131616023	0.6433925013666325
69004	member3	HISTONE_H3_S28	0.4616594550091448	0.43924260443306434	0.6451174770013517
69004	member3	NFE2L2_S40	0.8181357757384606	0.6453804797421028	0.9082785277086534
69004	member3	AKT_S473	0.42183209866672156	0.2688083709129777	0.7972526063819835
69004	member3	EIF4EBP1_T37_T46	0.20864876129640472	0.20405357236433214	0.3910421193872065
69004	member3	STAT6_Y641	0.5392690736000824	0.4543672953692868	0.7822965750608774
69004	member3	ZAP70_Y493	0.07544910107269613	0.07365936551599252	0.06646804117804794
69004	member3	LCK_Y505	0.21447706236406044	0.14635152673279359	0.6431078803869038
69004	member3	STAT5A_Y694	0.2206695751572603	0.1747840817711349	0.5302090465115038
69004	member3	PLCG1_Y783	0.1807947016400356	0.16245574875371482	0.3305503381311979
69004	mean3	RPS6_pSitePending	0.5073576390214192	0.4953185842483477	0.5949276680752599
69004	mean3	STAT3_Y705	0.4168306836323778	0.41066186823080775	0.6177556670583456
69004	mean3	MAPK14_pSitePending	0.5290546148816742	0.2677513846904653	0.8147027066099835
69004	mean3	CREB1_S133_ATF1_S63	0.36268363104935186	0.3357341340218671	0.4542089255793094
69004	mean3	JUN_pSitePending	0.3609458167077192	0.29324067242930985	0.6182140177269996
69004	mean3	LAT_Y226	0.27416054495494	0.27004391127799365	0.30292132837909386
69004	mean3	LCP2_S376	0.5659020124301805	0.4999670086715447	0.7697260204771036
69004	mean3	MAP2K1_S298	0.35758762179591597	0.2844346144050418	0.6325592436721117
69004	mean3	MAPK14_pSitePending_D3F9	0.5699880869697863	0.4584210712796688	0.8020491889123494
69004	mean3	RELA_pSitePending_93H1	0.5579129326387609	0.446987629497608	0.832370855014042
69004	mean3	p-Rb	0.5129435425035676	0.47900739722948427	0.6493527028930717
69004	mean3	HISTONE_H3_S28	0.5314143301311243	0.4861164281910901	0.7753194593269227
69004	mean3	NFE2L2_S40	0.825306777495328	0.6577059894490844	0.917066867859063
69004	mean3	AKT_S473	0.4781644261980114	0.34518513917967747	0.8121579568402881
69004	mean3	EIF4EBP1_T37_T46	0.16496299548060184	0.21989528430165572	0.08300459541723258
69004	mean3	STAT6_Y641	0.5758516543198289	0.4928663338428473	0.796031077489602
69004	mean3	ZAP70_Y493	0.11179770606708425	0.12069618933043179	0.1155963672013133
69004	mean3	LCK_Y505	0.3408230530477564	0.1941968317731604	0.7336879937999448
69004	mean3	STAT5A_Y694	0.2601153981068183	0.2078063625107835	0.5508717903645325
69004	mean3	PLCG1_Y783	0.23092284124665832	0.22551072837508745	0.38098469001982493
69004	rank3	RPS6_pSitePending	0.5071632338334994	0.4937797609460454	0.5764334650201638
69004	rank3	STAT3_Y705	0.4190067500571731	0.40780851620183683	0.6079155024792418
69004	rank3	MAPK14_pSitePending	0.5284062472743674	0.2723484095836685	0.8163972898168528
69004	rank3	CREB1_S133_ATF1_S63	0.3663588488254129	0.337504493737281	0.43696672070221293
69004	rank3	JUN_pSitePending	0.3599730811188638	0.2930350500966993	0.616260277466438
69004	rank3	LAT_Y226	0.281091951489566	0.27564261399585555	0.276354239353512
69004	rank3	LCP2_S376	0.5644220163227556	0.4982665510006713	0.7624642837634205
69004	rank3	MAP2K1_S298	0.3625283137358826	0.28876002734775263	0.6366515430112407
69004	rank3	MAPK14_pSitePending_D3F9	0.5697374339929857	0.4556928638580974	0.8029679437920796
69004	rank3	RELA_pSitePending_93H1	0.5572009134828194	0.45158442470011934	0.8330145550979808
69004	rank3	p-Rb	0.5177453154749371	0.47916225864410705	0.6438976728025145
69004	rank3	HISTONE_H3_S28	0.5349894322871397	0.48172646193964125	0.7712107316484154
69004	rank3	NFE2L2_S40	0.8249054488598635	0.625208749064247	0.9087841098530197
69004	rank3	AKT_S473	0.4796400218000768	0.33045833444624906	0.8135991329122477
69004	rank3	EIF4EBP1_T37_T46	0.1699652712282082	0.205239580372285	0.037181439097887035
69004	rank3	STAT6_Y641	0.5738998604484604	0.49182972801632	0.805449855163653
69004	rank3	ZAP70_Y493	0.12259863447053246	0.13358294431505408	0.12666537156591234
69004	rank3	LCK_Y505	0.33384019895318384	0.19346368819555307	0.7266357184133345
69004	rank3	STAT5A_Y694	0.26274758751141986	0.20972977191414197	0.5556524371236113
69004	rank3	PLCG1_Y783	0.23719374388134984	0.23296526936237322	0.372223045920905
69005	original	RPS6_pSitePending	0.398445303953318	0.41220354874947734	0.33960683209796966
69005	original	STAT3_Y705	0.45004633902708063	0.4087954215929722	0.7306195617144698
69005	original	MAPK14_pSitePending	0.5739833944226435	0.32759936374891235	0.8055086724640296
69005	original	CREB1_S133_ATF1_S63	0.37235195397433996	0.35127279613310003	0.4540956015893365
69005	original	JUN_pSitePending	0.3551898486585854	0.2980477822963268	0.5371524624263909
69005	original	LAT_Y226	0.28839334078101236	0.2888003798313029	0.2622685524272698
69005	original	LCP2_S376	0.5556143617880671	0.48406734289759507	0.7320825886971553
69005	original	MAP2K1_S298	0.3415953081587307	0.26362949748780856	0.5813487480360625
69005	original	MAPK14_pSitePending_D3F9	0.6064370670531049	0.5090320604656374	0.8127043476987079
69005	original	RELA_pSitePending_93H1	0.5598484425248779	0.48091868235373897	0.7730345267043625
69005	original	p-Rb	0.508873282722141	0.4651930935107046	0.5195778279084757
69005	original	HISTONE_H3_S28	0.5592829177903123	0.5004461857107666	0.7299135001318372
69005	original	NFE2L2_S40	0.7912381469589098	0.665155807682024	0.9197174398417114
69005	original	AKT_S473	0.5518374329587092	0.36643440535334193	0.8392641321507204
69005	original	EIF4EBP1_T37_T46	0.30383714674125467	0.29373002708975077	0.24882298655260304
69005	original	STAT6_Y641	0.5575379217078439	0.47435282075200996	0.7577036885125831
69005	original	ZAP70_Y493	0.21749474566206956	0.2074164157393895	0.2823938710338968
69005	original	LCK_Y505	0.39819399277083617	0.262120023072528	0.7599493159112883
69005	original	STAT5A_Y694	0.29866474060367487	0.232801675073199	0.6060590191310462
69005	original	PLCG1_Y783	0.2699117068971935	0.2564793433205156	0.4454179647827968
69005	member2	RPS6_pSitePending	0.4216389471110062	0.4068963850225252	0.49875340579497845
69005	member2	STAT3_Y705	0.4051925022887971	0.4044060152437506	0.5705406058652918
69005	member2	MAPK14_pSitePending	0.5496955371475502	0.29609435414668606	0.7835789412005977
69005	member2	CREB1_S133_ATF1_S63	0.36704054872578457	0.34239779825047245	0.45483952480004686
69005	member2	JUN_pSitePending	0.3456285520311163	0.29087241812340836	0.5146013388802625
69005	member2	LAT_Y226	0.28230146645347265	0.2725402333245177	0.27033992031172177
69005	member2	LCP2_S376	0.5592148219894937	0.48356601372315694	0.7496352503442417
69005	member2	MAP2K1_S298	0.29936446814751155	0.24165381749481177	0.5413742329064118
69005	member2	MAPK14_pSitePending_D3F9	0.60360689904327	0.5205083926714734	0.7785620567487928
69005	member2	RELA_pSitePending_93H1	0.5605578095486713	0.48893656685312636	0.77074019277532
69005	member2	p-Rb	0.5069920664434151	0.43508028176866853	0.6265099597997162
69005	member2	HISTONE_H3_S28	0.5186188464721635	0.47884084352842965	0.6215920646434622
69005	member2	NFE2L2_S40	0.7908394362723246	0.6636883150532	0.9188321161735123
69005	member2	AKT_S473	0.5089903429636913	0.34251186930844135	0.8136034043301205
69005	member2	EIF4EBP1_T37_T46	0.27341935158774117	0.23591572298429084	0.19495429642867607
69005	member2	STAT6_Y641	0.5692590567231666	0.4796199380984381	0.7957523507082943
69005	member2	ZAP70_Y493	0.19082198250984264	0.1810133231661755	0.24645048838829908
69005	member2	LCK_Y505	0.36469218427188077	0.24230077358593669	0.725390750886239
69005	member2	STAT5A_Y694	0.2983369325663532	0.24598154959392127	0.5715693024345941
69005	member2	PLCG1_Y783	0.2368686061637159	0.2531637727228369	0.22526257580640435
69005	member3	RPS6_pSitePending	0.5010279459598028	0.4840626348926837	0.6143226496352503
69005	member3	STAT3_Y705	0.42308942413641243	0.4245570981820562	0.5182616529458296
69005	member3	MAPK14_pSitePending	0.5586673012935186	0.33225441965227953	0.814184661305106
69005	member3	CREB1_S133_ATF1_S63	0.3846916061556584	0.36449651767229	0.4335321054342687
69005	member3	JUN_pSitePending	0.3264497169248696	0.2698910100326871	0.5465360269511957
69005	member3	LAT_Y226	0.281773006368565	0.27978851491567336	0.27572840066797527
69005	member3	LCP2_S376	0.5760759785265165	0.5048478320884784	0.7752578150177247
69005	member3	MAP2K1_S298	0.3395041367818214	0.27493697997999245	0.5630687311399526
69005	member3	MAPK14_pSitePending_D3F9	0.5901769786389665	0.5068909701630271	0.765611977925689
69005	member3	RELA_pSitePending_93H1	0.5629004745473363	0.4943244805347887	0.7609747165499663
69005	member3	p-Rb	0.5193665683067357	0.4495648717333141	0.6180454598597296
69005	member3	HISTONE_H3_S28	0.5913718525310743	0.5402971575487691	0.7678727331321596
69005	member3	NFE2L2_S40	0.7925917257414737	0.6687650914900544	0.9236197374974365
69005	member3	AKT_S473	0.521272867727272	0.33991953026177985	0.8396192833914394
69005	member3	EIF4EBP1_T37_T46	0.26799361184089093	0.3293664038781709	0.5192731374329828
69005	member3	STAT6_Y641	0.5659985428114991	0.47545471170945186	0.803177899977472
69005	member3	ZAP70_Y493	0.16594560726065638	0.1619406127167222	0.22240282702982062
69005	member3	LCK_Y505	0.33958834480468325	0.22297142411417153	0.7277147481909003
69005	member3	STAT5A_Y694	0.2673061909447908	0.20579525979285712	0.5919528022734597
69005	member3	PLCG1_Y783	0.21537796965507436	0.2131509895932017	0.3591773357161691
69005	mean3	RPS6_pSitePending	0.47976252442439754	0.4713891630150409	0.5308656578677526
69005	mean3	STAT3_Y705	0.4535117716997685	0.43273228349586484	0.6705775935311868
69005	mean3	MAPK14_pSitePending	0.5843014321616735	0.3436141204280021	0.8052958280842586
69005	mean3	CREB1_S133_ATF1_S63	0.3911287965979865	0.36934911815846183	0.46300720710163185
69005	mean3	JUN_pSitePending	0.3565925610229819	0.30002591677210605	0.545392655201711
69005	mean3	LAT_Y226	0.3023513021061796	0.2974822063476538	0.30387894413031374
69005	mean3	LCP2_S376	0.5870087368168427	0.5177797183443358	0.7716073887440307
69005	mean3	MAP2K1_S298	0.34879021812835037	0.27847183992320784	0.5719091495034132
69005	mean3	MAPK14_pSitePending_D3F9	0.6197558095774621	0.5338749332998488	0.8059670992880791
69005	mean3	RELA_pSitePending_93H1	0.5762261459201694	0.5056523525014688	0.7776587173702869
69005	mean3	p-Rb	0.5297303785461441	0.466073896112335	0.6126102305686578
69005	mean3	HISTONE_H3_S28	0.5999224980268527	0.5444554967760422	0.7756240295315384
69005	mean3	NFE2L2_S40	0.8023398454403613	0.678768320450993	0.9249414056777898
69005	mean3	AKT_S473	0.5510290260082756	0.3750847087738061	0.8379251750505375
69005	mean3	EIF4EBP1_T37_T46	0.31338093932195776	0.3358471468994699	0.4741895672809305
69005	mean3	STAT6_Y641	0.5827047375255463	0.49457654595489076	0.8088693493100518
69005	mean3	ZAP70_Y493	0.21225481691894346	0.20211367494224078	0.28065728180939264
69005	mean3	LCK_Y505	0.3943683888357463	0.2665293077212286	0.7486933466147131
69005	mean3	STAT5A_Y694	0.3091198309052478	0.24529111411605703	0.6058971523159405
69005	mean3	PLCG1_Y783	0.2571641845439023	0.25502842223018785	0.38981154601119156
69005	rank3	RPS6_pSitePending	0.47569360394717886	0.4681277952819718	0.508877039814842
69005	rank3	STAT3_Y705	0.45425267431598904	0.4352943798061499	0.6561307971757536
69005	rank3	MAPK14_pSitePending	0.5832406496617385	0.34209734665391656	0.8050306887762576
69005	rank3	CREB1_S133_ATF1_S63	0.39112577335305465	0.369194011349448	0.4657706618228693
69005	rank3	JUN_pSitePending	0.35764654747050817	0.3009074748034297	0.5485765241848065
69005	rank3	LAT_Y226	0.30354280253347504	0.29765279587917515	0.2955611138780652
69005	rank3	LCP2_S376	0.5859417899792981	0.5152517609693085	0.7644266545571734
69005	rank3	MAP2K1_S298	0.3468813176041703	0.2767366199736978	0.56842974540767
69005	rank3	MAPK14_pSitePending_D3F9	0.6201003827631354	0.5358186900662677	0.8061524038320687
69005	rank3	RELA_pSitePending_93H1	0.5762018461278996	0.5078925471000234	0.7817306565493803
69005	rank3	p-Rb	0.529568452923344	0.46753068252049557	0.610079322063692
69005	rank3	HISTONE_H3_S28	0.594819112378552	0.5367485924446987	0.7571265344388128
69005	rank3	NFE2L2_S40	0.8023085896786059	0.6584558609586437	0.9219329534468109
69005	rank3	AKT_S473	0.550872519205419	0.3707297227161845	0.8346347376439224
69005	rank3	EIF4EBP1_T37_T46	0.31541814116336503	0.2921376670668526	0.24825242434008143
69005	rank3	STAT6_Y641	0.5822414991862482	0.4953864256985628	0.8092685231301087
69005	rank3	ZAP70_Y493	0.21779606761997913	0.20742456084059116	0.28054851609879006
69005	rank3	LCK_Y505	0.39379092693353857	0.2679022648971062	0.7472793923768786
69005	rank3	STAT5A_Y694	0.312258117416128	0.24829967561359823	0.6085357278879677
69005	rank3	PLCG1_Y783	0.2592805421827395	0.257341779215189	0.37761403919960157
